ppg,art
24.519913,91.91092
24.519913,91.91092
24.519913,92.89841
24.519913,92.89841
24.519913,92.89841
24.519913,91.91092
24.124924,91.91092
24.519913,91.91092
24.124924,91.91092
24.519913,91.91092
24.914886,90.92349
24.914886,90.92349
24.914886,90.92349
25.309875,90.92349
25.309875,90.92349
25.309875,89.936005
25.309875,89.936005
25.309875,88.94858
25.704865,88.94858
25.704865,88.94858
25.704865,87.96109
26.099838,86.97366
26.494827,86.97366
26.889801,86.97366
27.67978,86.97366
28.469742,86.97366
30.83963,85.986176
32.814545,85.986176
35.18445,84.99875
38.344315,84.99875
42.294144,84.01126
45.848984,84.01126
49.798813,84.01126
52.95868,84.01126
56.51352,83.023834
60.06836,83.023834
61.648285,82.03635
62.833252,82.03635
64.01819,81.04892
64.01819,81.04892
63.22824,81.04892
62.438263,80.06143
60.858337,80.06143
59.67337,80.06143
57.69847,79.074005
56.11853,80.06143
54.933594,78.08652
53.353653,77.09909
51.773727,77.09909
50.193787,76.1116
49.00885,75.124176
47.8239,75.124176
46.243973,75.124176
45.05902,74.13669
43.47908,75.124176
41.899155,74.13669
40.31923,74.13669
38.344315,74.13669
36.764374,73.14926
35.18445,72.16177
34.394485,72.16177
33.209534,72.16177
32.024582,72.16177
31.629608,72.16177
31.23462,71.17435
30.83963,70.18686
30.83963,69.19943
31.23462,68.211945
31.629608,68.211945
31.629608,67.22452
31.629608,68.211945
31.23462,68.211945
31.23462,68.211945
30.83963,67.22452
30.444656,67.22452
30.444656,66.23703
30.049667,66.23703
28.864716,65.2496
28.469742,65.2496
28.074753,65.2496
27.67978,65.2496
27.28479,64.262115
26.494827,63.27469
26.099838,62.2872
26.099838,62.2872
25.704865,62.2872
25.309875,62.2872
24.914886,62.2872
24.914886,61.299774
24.914886,61.299774
24.519913,61.299774
24.124924,60.312286
24.124924,60.312286
24.124924,60.312286
23.72995,60.312286
23.72995,59.32486
23.72995,58.33737
23.72995,58.33737
23.72995,57.349945
23.72995,57.349945
24.124924,56.362457
23.72995,57.349945
24.124924,57.349945
24.124924,57.349945
24.519913,56.362457
24.519913,56.362457
24.519913,56.362457
24.519913,56.362457
24.914886,55.37503
24.914886,55.37503
24.914886,55.37503
25.309875,55.37503
25.309875,55.37503
25.309875,54.387543
25.309875,54.387543
25.309875,54.387543
24.914886,54.387543
25.309875,53.400116
25.309875,53.400116
25.704865,53.400116
25.309875,52.41263
25.704865,52.41263
25.704865,53.400116
25.704865,51.4252
25.704865,52.41263
